method,step,fraction_removed,stage,node,degree_pct,core_pct,betweenness_pct,clustering_pct,eigenvector_pct,unvisited_neighbor_ratio
Evolved best,1914,0.6397058823529411,Stage 5,506,0.3097626211969241,0.3049147442326981,0.3396857238381812,0.3672684720829154,0.42761618187897027,0.045454545454545456
Evolved best,1915,0.6400401069518716,Stage 5,2356,0.3274824473420261,0.324974924774323,0.34503510531594783,0.48495486459378134,0.2955533266466065,0.043478260869565216
Evolved best,1916,0.6403743315508021,Stage 5,1517,0.3472082915412905,0.324974924774323,0.362086258776329,0.6608157806753594,0.42527582748244735,0.125
Evolved best,1917,0.6407085561497327,Stage 5,1641,0.49866265463055837,0.5260782347041123,0.3507188231360749,0.5576730190571715,0.6328986960882648,0.09375
Evolved best,1918,0.641042780748663,Stage 5,2014,0.49866265463055837,0.5260782347041123,0.3510531594784353,0.5610163824807757,0.5289200936141759,0.09375
Evolved best,1919,0.6413770053475936,Stage 5,501,0.38833166165162153,0.43747910397860246,0.37011033099297896,0.7373788030758943,0.6038114343029087,0.038461538461538464
Evolved best,1920,0.6417112299465241,Stage 5,637,0.3274824473420261,0.37729856235372783,0.3517218321631561,0.5800735539953193,0.4851220327649616,0.0
Evolved best,1921,0.6420454545454546,Stage 5,2289,0.1905717151454363,0.16850551654964896,0.42042795051822135,0.9068873286526246,0.05834169174189234,0.5
Evolved best,1922,0.642379679144385,Stage 5,2290,0.1905717151454363,0.16850551654964896,0.42042795051822135,0.9068873286526246,0.05834169174189234,0.4166666666666667
Evolved best,1923,0.6427139037433155,Stage 5,477,0.2044466733533935,0.21297225008358409,0.3550651955867603,0.6228686058174524,0.35439652290203943,0.07142857142857142
Evolved best,1924,0.643048128342246,Stage 5,902,0.4085590103644266,0.4667335339351387,0.3600802407221665,0.6798729521899031,0.5887662988966901,0.07407407407407407
Evolved best,1925,0.6433823529411765,Stage 5,845,0.5148779672350384,0.5583416917418923,0.3624205951186894,0.6924105650284186,0.7328652624540287,0.06060606060606061
Evolved best,1926,0.6437165775401069,Stage 5,1288,0.19775994650618522,0.21297225008358409,0.43196255432965563,0.9175860916081578,0.42460715479772654,0.0
Evolved best,1927,0.6440508021390374,Stage 5,1616,0.3097626211969241,0.3049147442326981,0.33901705115346037,0.4426613172851889,0.4175860916081578,0.09090909090909091
Evolved best,1928,0.6443850267379679,Stage 5,2084,0.5785690404546975,0.49498495486459376,0.3711133400200602,0.762955533266466,0.19893012370444668,0.18421052631578946
Evolved best,1929,0.6447192513368984,Stage 5,1153,0.2433968572383818,0.21297225008358409,0.3985289200936142,0.8752925442995654,0.15780675359411567,0.5
Evolved best,1930,0.6450534759358288,Stage 5,1095,0.2903711133400201,0.3049147442326981,0.3597459043798061,0.6945837512537613,0.37545971247074555,0.14285714285714285
Evolved best,1931,0.6453877005347594,Stage 5,1847,0.4679037111334002,0.49498495486459376,0.354062186559679,0.6479438314944834,0.573386827148111,0.03333333333333333
Evolved best,1932,0.6457219251336899,Stage 5,1429,0.38833166165162153,0.4667335339351387,0.3614175860916082,0.7002674690738884,0.4092276830491474,0.038461538461538464
Evolved best,1933,0.6460561497326203,Stage 5,2089,0.4085590103644266,0.324974924774323,0.34670678702774993,0.5672016048144434,0.17586091608157806,0.25925925925925924
Evolved best,1934,0.6463903743315508,Stage 5,498,0.38833166165162153,0.40705449682380473,0.3410230692076229,0.49849548645937813,0.3971915747241725,0.038461538461538464
Evolved best,1935,0.6467245989304813,Stage 5,967,0.5148779672350384,0.5260782347041123,0.352390504847877,0.6442661317285189,0.7151454363089268,0.06060606060606061
Evolved best,1936,0.6470588235294118,Stage 5,1699,0.3679371447676362,0.37729856235372783,0.3537278502173186,0.6663323303243063,0.5489802741558008,0.04
Evolved best,1937,0.6473930481283422,Stage 5,2657,0.45035105315947843,0.43747910397860246,0.3433634236041458,0.567703109327984,0.399197592778335,0.10344827586206896
Evolved best,1938,0.6477272727272727,Stage 5,927,0.3274824473420261,0.324974924774323,0.3416917418923437,0.5442995653627549,0.4269475091942494,0.17391304347826086
Evolved best,1939,0.6480614973262032,Stage 5,1720,0.2577733199598796,0.25108659311267134,0.32731527917084585,0.3243062520896021,0.4653961885656971,0.10526315789473684
Evolved best,1940,0.6483957219251337,Stage 5,2395,0.45035105315947843,0.37729856235372783,0.3644266131728519,0.7512537612838516,0.37713139418254765,0.06896551724137931
Evolved best,1941,0.6487299465240641,Stage 5,2833,0.3679371447676362,0.40705449682380473,0.35673687729856235,0.6915747241725175,0.238716148445336,0.08
Evolved best,1942,0.6490641711229946,Stage 5,2127,0.5148779672350384,0.5583416917418923,0.34536944165830824,0.6146773654296221,0.7097960548311602,0.09090909090909091
Evolved best,1943,0.6493983957219251,Stage 5,1451,0.3472082915412905,0.324974924774323,0.32932129722500836,0.38716148445336007,0.31059846205282515,0.041666666666666664
Evolved best,1944,0.6497326203208557,Stage 5,2649,0.38833166165162153,0.43747910397860246,0.3299899699097292,0.4185891006352391,0.34770979605483116,0.038461538461538464
Evolved best,1945,0.6500668449197861,Stage 5,1069,0.2433968572383818,0.2651287194918088,0.34068873286526247,0.561350718823136,0.40254095620193914,0.16666666666666666
Evolved best,1946,0.6504010695187166,Stage 5,768,0.48311601471079907,0.5260782347041123,0.3336676696756937,0.45503176195252426,0.5015045135406219,0.03225806451612903
Evolved best,1947,0.6507352941176471,Stage 5,1968,0.6452691407556002,0.49498495486459376,0.3460381143430291,0.6335673687729856,0.1765295887662989,0.36363636363636365
Evolved best,1948,0.6510695187165776,Stage 5,342,0.38833166165162153,0.40705449682380473,0.32831828819792713,0.40003343363423605,0.2912069541959211,0.038461538461538464
Evolved best,1949,0.651403743315508,Stage 5,544,0.4679037111334002,0.5260782347041123,0.3316616516215313,0.45753928452022735,0.5432965563356736,0.03333333333333333
Evolved best,1950,0.6517379679144385,Stage 5,1055,0.38833166165162153,0.40705449682380473,0.33600802407221664,0.5098629220996322,0.49180875961216985,0.15384615384615385
Evolved best,1951,0.652072192513369,Stage 5,2417,0.2733199598796389,0.2651287194918088,0.3323303243062521,0.4663991975927783,0.32831828819792713,0.1
Evolved best,1952,0.6524064171122995,Stage 5,1362,0.2433968572383818,0.20244065529923103,0.3965229020394517,0.8913406887328653,0.16917418923436978,0.4444444444444444
Evolved best,1953,0.6527406417112299,Stage 5,37,0.2577733199598796,0.25108659311267134,0.3533935138749582,0.7052825142092946,0.4791039786024741,0.21052631578947367
Evolved best,1954,0.6530748663101604,Stage 5,2903,0.2433968572383818,0.20244065529923103,0.3647609495152123,0.7880307589434972,0.08458709461718489,0.3888888888888889
Evolved best,1955,0.6534090909090909,Stage 5,1675,0.4085590103644266,0.37729856235372783,0.3413574055499833,0.6009695753928452,0.5399531929120696,0.07407407407407407
Evolved best,1956,0.6537433155080213,Stage 5,1852,0.48311601471079907,0.5912738214643932,0.3687729856235373,0.8084252758274825,0.6141758609160816,0.03225806451612903
Evolved best,1957,0.6540775401069518,Stage 5,1594,0.5414577064526914,0.5583416917418923,0.34770979605483116,0.6740220661985958,0.6967569374791039,0.17142857142857143
Evolved best,1958,0.6544117647058824,Stage 5,1881,0.2903711133400201,0.2651287194918088,0.36609829488465395,0.799231026412571,0.577398863256436,0.14285714285714285
Evolved best,1959,0.6547459893048129,Stage 5,1020,0.3274824473420261,0.37729856235372783,0.33099297893681046,0.4934804413239719,0.44366432631227015,0.0
Evolved best,1960,0.6550802139037433,Stage 5,2067,0.4679037111334002,0.4667335339351387,0.3513874958207957,0.715312604480107,0.3005683717820127,0.0
Evolved best,1961,0.6554144385026738,Stage 5,1642,0.5148779672350384,0.5912738214643932,0.3343363423604146,0.5305917753259779,0.6355733868271481,0.06060606060606061
Evolved best,1962,0.6557486631016043,Stage 5,1063,0.4085590103644266,0.40705449682380473,0.34002006018054165,0.6009695753928452,0.5690404546974256,0.07407407407407407
Evolved best,1963,0.6560828877005348,Stage 5,2882,0.5927783350050151,0.624205951186894,0.35840855901036445,0.7632898696088265,0.408893346706787,0.20512820512820512
Evolved best,1964,0.6564171122994652,Stage 5,2837,0.4085590103644266,0.37729856235372783,0.3226345703778001,0.35874289535272486,0.3299899699097292,0.07407407407407407
Evolved best,1965,0.6567513368983957,Stage 5,1532,0.38833166165162153,0.43747910397860246,0.3326646606486125,0.53226345703778,0.44165830825810765,0.0
Evolved best,1966,0.6570855614973262,Stage 5,1088,0.4085590103644266,0.43747910397860246,0.34035439652290206,0.6262119692410565,0.5947843530591775,0.07407407407407407
Evolved best,1967,0.6574197860962567,Stage 5,1915,0.3274824473420261,0.3049147442326981,0.3704446673353394,0.831494483450351,0.13941825476429287,0.2608695652173913
Evolved best,1968,0.6577540106951871,Stage 5,94,0.12303577398863257,0.11384152457372117,0.279839518555667,0.03945168839852892,0.04747576061517887,0.16666666666666666
Evolved best,1969,0.6580882352941176,Stage 5,1212,0.5297559344700769,0.5583416917418923,0.3577398863256436,0.779003677699766,0.6232029421598128,0.058823529411764705
Evolved best,1970,0.6584224598930482,Stage 5,914,0.5148779672350384,0.5583416917418923,0.35473085924439984,0.7668004012036108,0.7642928786359077,0.06060606060606061
Evolved best,1971,0.6587566844919787,Stage 5,333,0.38833166165162153,0.4667335339351387,0.31895687061183553,0.33316616516215314,0.4058843196255433,0.07692307692307693
Evolved best,1972,0.6590909090909091,Stage 5,1448,0.3472082915412905,0.37729856235372783,0.3126044801069876,0.24841190237378802,0.3918421932464059,0.08333333333333333
Evolved best,1973,0.6594251336898396,Stage 5,1785,0.3097626211969241,0.3049147442326981,0.32664660648612504,0.5279170845870946,0.3808090939485122,0.13636363636363635
Evolved best,1974,0.6597593582887701,Stage 5,1412,0.3679371447676362,0.43747910397860246,0.30859244399866265,0.21297225008358409,0.4312938816449348,0.04
Evolved best,1975,0.6600935828877005,Stage 5,1246,0.22367101303911735,0.20244065529923103,0.3905048478769642,0.896021397525911,0.2136409227683049,0.3125
Evolved best,1976,0.660427807486631,Stage 5,920,0.2903711133400201,0.3049147442326981,0.32898696088264795,0.5641925777331996,0.4098963557338683,0.09523809523809523
Evolved best,1977,0.6607620320855615,Stage 5,2051,0.3472082915412905,0.40705449682380473,0.3239719157472417,0.47375459712470747,0.551654964894684,0.125
Evolved best,1978,0.661096256684492,Stage 5,2586,0.4679037111334002,0.43747910397860246,0.3256435974590438,0.5218990304246072,0.5442995653627549,0.13333333333333333
Evolved best,1979,0.6614304812834224,Stage 5,1276,0.49866265463055837,0.5260782347041123,0.3420260782347041,0.7118020728853226,0.5770645269140756,0.0625
Evolved best,1980,0.6617647058823529,Stage 5,2024,0.3472082915412905,0.349214309595453,0.32965563356736877,0.6003009027081244,0.49147442326980945,0.125
Evolved best,1981,0.6620989304812834,Stage 5,468,0.4289535272484119,0.49498495486459376,0.34570377800066865,0.7537612838515546,0.698428619190906,0.0
Evolved best,1982,0.6624331550802139,Stage 5,57,0.1563022400534938,0.1559679037111334,0.2795051822133066,0.04663991975927784,0.08291541290538282,0.0
Evolved best,1983,0.6627673796791443,Stage 5,738,0.3679371447676362,0.40705449682380473,0.32764961551320626,0.5850885991307255,0.5767301905717152,0.0
Evolved best,1984,0.6631016042780749,Stage 5,2215,0.3679371447676362,0.37729856235372783,0.3350050150451354,0.6532932129722501,0.4587094617184888,0.08
Evolved best,1985,0.6634358288770054,Stage 5,1988,0.2433968572383818,0.2651287194918088,0.381477766633233,0.8813105984620528,0.09327983951855567,0.1111111111111111
Evolved best,1986,0.6637700534759359,Stage 5,71,0.1563022400534938,0.16850551654964896,0.27883650952858574,0.04663991975927784,0.05616850551654965,0.125
Evolved best,1987,0.6641042780748663,Stage 5,2918,0.2134737545971247,0.22316950852557674,0.31795386158475425,0.40939485122032765,0.13841524573721165,0.06666666666666667
Evolved best,1988,0.6644385026737968,Stage 5,2668,0.23286526245402875,0.23236375794048814,0.3436977599465062,0.7489134068873287,0.32029421598127716,0.058823529411764705
Evolved best,1989,0.6647727272727273,Stage 5,2652,0.14075560013373453,0.1559679037111334,0.29154129053828154,0.10799063858241391,0.20294215981277164,0.0
Evolved best,1990,0.6651069518716578,Stage 5,612,0.5297559344700769,0.5912738214643932,0.324974924774323,0.5513206285523237,0.4453360080240722,0.029411764705882353
Evolved best,1991,0.6654411764705882,Stage 5,1846,0.2903711133400201,0.24139083918421933,0.3426947509194249,0.7497492477432297,0.35005015045135407,0.14285714285714285
Evolved best,1992,0.6657754010695187,Stage 5,1021,0.3679371447676362,0.37729856235372783,0.34938147776663325,0.7913741223671013,0.567703109327984,0.0
Evolved best,1993,0.6661096256684492,Stage 5,2073,0.49866265463055837,0.49498495486459376,0.3447007689735874,0.7763289869608826,0.2380474757606152,0.09375
Evolved best,1994,0.6664438502673797,Stage 5,1129,0.49866265463055837,0.5260782347041123,0.3527248411902374,0.8171180207288532,0.6375794048813106,0.03125
Evolved best,1995,0.6667780748663101,Stage 5,2543,0.45035105315947843,0.43747910397860246,0.35005015045135407,0.8110999665663657,0.20060180541624875,0.20689655172413793
Evolved best,1996,0.6671122994652406,Stage 5,1455,0.2903711133400201,0.2651287194918088,0.3229689067201605,0.5758943497158141,0.31995987963891676,0.14285714285714285
Evolved best,1997,0.6674465240641712,Stage 5,2129,0.3679371447676362,0.40705449682380473,0.32865262454028754,0.6663323303243063,0.42326980942828485,0.08
Evolved best,1998,0.6677807486631016,Stage 5,1061,0.49866265463055837,0.5583416917418923,0.33767970578401874,0.728184553660983,0.7128050819124039,0.09375
Evolved best,1999,0.6681149732620321,Stage 5,2202,0.5297559344700769,0.624205951186894,0.33634236041457705,0.7218321631561351,0.47810096957539283,0.0
Evolved best,2000,0.6684491978609626,Stage 5,2380,0.5539953192912069,0.624205951186894,0.3259779338014042,0.6345703778000669,0.6392510865931127,0.027777777777777776
Evolved best,2001,0.6687834224598931,Stage 5,416,0.5148779672350384,0.5260782347041123,0.3319959879638917,0.6924105650284186,0.706452691407556,0.09090909090909091
Evolved best,2002,0.6691176470588235,Stage 5,2552,0.5297559344700769,0.5583416917418923,0.3303243062520896,0.6877298562353727,0.6646606486125042,0.08823529411764706
Evolved best,2003,0.669451871657754,Stage 5,2458,0.2433968572383818,0.2651287194918088,0.3530591775325978,0.8298228017385489,0.33099297893681046,0.0
Evolved best,2004,0.6697860962566845,Stage 5,2072,0.49866265463055837,0.40705449682380473,0.35707121364092276,0.8431962554329656,0.2133065864259445,0.15625
Evolved best,2005,0.670120320855615,Stage 5,1693,0.4085590103644266,0.43747910397860246,0.3132731527917085,0.4657305249080575,0.5078569040454698,0.07407407407407407
Evolved best,2006,0.6704545454545454,Stage 5,174,0.4085590103644266,0.43747910397860246,0.32464058843196253,0.6262119692410565,0.4650618522233367,0.07407407407407407
Evolved best,2007,0.6707887700534759,Stage 5,1774,0.2733199598796389,0.24139083918421933,0.32029421598127716,0.5606820461384152,0.19391507856904044,0.25
Evolved best,2008,0.6711229946524064,Stage 5,2420,0.2044466733533935,0.22316950852557674,0.3025743898361752,0.3025743898361752,0.27348712805081915,0.07142857142857142
Evolved best,2009,0.671457219251337,Stage 5,2490,0.5663657639585423,0.5912738214643932,0.3463724506853895,0.8134403209628887,0.39384821130056835,0.1891891891891892
Evolved best,2010,0.6717914438502673,Stage 5,1618,0.3472082915412905,0.37729856235372783,0.31026412571046474,0.4182547642928786,0.41190237378803074,0.041666666666666664
Evolved best,2011,0.6721256684491979,Stage 5,1090,0.5785690404546975,0.6788699431628218,0.33834837846873955,0.753259779338014,0.747576061517887,0.07894736842105263
Evolved best,2012,0.6724598930481284,Stage 5,229,0.2733199598796389,0.28502173186225344,0.30992978936810434,0.4189234369775995,0.24506853895018388,0.1
Evolved best,2013,0.6727941176470589,Stage 5,1655,0.5148779672350384,0.5912738214643932,0.3216315613507188,0.6024740889334671,0.5446339017051154,0.030303030303030304
Evolved best,2014,0.6731283422459893,Stage 5,2219,0.5785690404546975,0.5912738214643932,0.33065864259445,0.7161484453360081,0.7352056168505516,0.07894736842105263
Evolved best,2015,0.6734625668449198,Stage 5,1338,0.3097626211969241,0.3049147442326981,0.3122701437646272,0.4802741558007355,0.3503844867937145,0.0
Evolved best,2016,0.6737967914438503,Stage 5,2573,0.18321631561350718,0.19424941491140088,0.3263122701437646,0.6766967569374791,0.36810431293881646,0.0
Evolved best,2017,0.6741310160427807,Stage 5,2863,0.6452691407556002,0.5583416917418923,0.3440320962888666,0.8137746573052491,0.2480775660314276,0.20454545454545456
Evolved best,2018,0.6744652406417112,Stage 5,316,0.38833166165162153,0.40705449682380473,0.3152791708458709,0.538783015713808,0.6001337345369442,0.038461538461538464
Evolved best,2019,0.6747994652406417,Stage 5,2836,0.2903711133400201,0.324974924774323,0.3055834169174189,0.39786024740889336,0.4296221999331327,0.0
Evolved best,2020,0.6751336898395722,Stage 5,2538,0.2134737545971247,0.21297225008358409,0.320962888665998,0.6059846205282514,0.28819792711467734,0.13333333333333333
Evolved best,2021,0.6754679144385026,Stage 5,1597,0.45035105315947843,0.4667335339351387,0.3142761618187897,0.5402875292544299,0.5827482447342026,0.06896551724137931
Evolved best,2022,0.6758021390374331,Stage 5,1310,0.17502507522567703,0.18706118355065196,0.33567368772985623,0.7525911066532932,0.31795386158475425,0.1
Evolved best,2023,0.6761363636363636,Stage 5,2726,0.2134737545971247,0.20244065529923103,0.3243062520896021,0.6641591440989636,0.23436977599465061,0.2
Evolved best,2024,0.6764705882352942,Stage 5,2015,0.18321631561350718,0.17836843864928117,0.3553995319291207,0.8547308592443998,0.32965563356736877,0.18181818181818182
Evolved best,2025,0.6768048128342246,Stage 5,1039,0.48311601471079907,0.5583416917418923,0.31293881644934807,0.526579739217653,0.6800401203610833,0.06451612903225806
Evolved best,2026,0.6771390374331551,Stage 5,1749,0.4085590103644266,0.43747910397860246,0.3430290872617854,0.8192912069541959,0.23002340354396522,0.1111111111111111
Evolved best,2027,0.6774732620320856,Stage 5,223,0.3097626211969241,0.324974924774323,0.32698094282848544,0.7181544633901705,0.3433634236041458,0.045454545454545456
Evolved best,2028,0.6778074866310161,Stage 5,2606,0.3274824473420261,0.349214309595453,0.33132731527917086,0.7549314610498161,0.28351721832163157,0.08695652173913043
Evolved best,2029,0.6781417112299465,Stage 5,2128,0.3679371447676362,0.37729856235372783,0.31828819792711466,0.6138415245737212,0.5573386827148111,0.0
Evolved best,2030,0.678475935828877,Stage 5,2056,0.1563022400534938,0.16850551654964896,0.3340020060180542,0.7668004012036108,0.29722500835840854,0.0
Evolved best,2031,0.6788101604278075,Stage 5,561,0.2903711133400201,0.324974924774323,0.31995987963891676,0.6374122367101304,0.3908391842193246,0.0
Evolved best,2032,0.679144385026738,Stage 5,518,0.6355733868271481,0.7953861584754263,0.334670678702775,0.7766633233032431,0.8131059846205283,0.06976744186046512
Evolved best,2033,0.6794786096256684,Stage 5,721,0.4289535272484119,0.4667335339351387,0.31761952524239384,0.6262119692410565,0.6318956870611836,0.07142857142857142
Evolved best,2034,0.6798128342245989,Stage 5,2085,0.6452691407556002,0.5912738214643932,0.3373453694416583,0.7917084587094617,0.26044801069876294,0.1590909090909091
Evolved best,2035,0.6801470588235294,Stage 5,2166,0.3274824473420261,0.324974924774323,0.33801404212637914,0.8020728853226345,0.41457706452691406,0.17391304347826086
Evolved best,2036,0.68048128342246,Stage 5,1323,0.5148779672350384,0.4667335339351387,0.3370110330992979,0.7987295218990305,0.5041792042795051,0.12121212121212122
Evolved best,2037,0.6808155080213903,Stage 5,2539,0.38833166165162153,0.37729856235372783,0.3052490805750585,0.49147442326980945,0.256435974590438,0.11538461538461539
Evolved best,2038,0.6811497326203209,Stage 5,2232,0.4679037111334002,0.4667335339351387,0.33868271481109996,0.812102975593447,0.49916415914409895,0.03333333333333333
Evolved best,2039,0.6814839572192514,Stage 5,1762,0.3472082915412905,0.37729856235372783,0.3329989969909729,0.7833500501504513,0.2948846539618857,0.041666666666666664
Evolved best,2040,0.6818181818181818,Stage 5,2195,0.3472082915412905,0.349214309595453,0.30926111668338346,0.5479772651287195,0.4152457372116349,0.041666666666666664
Evolved best,2041,0.6821524064171123,Stage 5,1612,0.2733199598796389,0.28502173186225344,0.32230023403543967,0.7091273821464393,0.42393848211300567,0.2
Evolved best,2042,0.6824866310160428,Stage 5,2548,0.3679371447676362,0.37729856235372783,0.3353393513874958,0.8050819124038783,0.225008358408559,0.08
Evolved best,2043,0.6828208556149733,Stage 5,1916,0.23286526245402875,0.25108659311267134,0.34904714142427284,0.86292209963223,0.17485790705449683,0.0
Evolved best,2044,0.6831550802139037,Stage 5,212,0.38833166165162153,0.4667335339351387,0.2965563356736877,0.42811768639251085,0.48044132397191575,0.038461538461538464
Evolved best,2045,0.6834893048128342,Stage 5,528,0.4289535272484119,0.4667335339351387,0.3005683717820127,0.4729187562688064,0.5045135406218656,0.03571428571428571
Evolved best,2046,0.6838235294117647,Stage 5,1950,0.6355733868271481,0.49498495486459376,0.31728518890003343,0.6763624205951186,0.16115011701771983,0.23255813953488372
Evolved best,2047,0.6841577540106952,Stage 5,1094,0.1670010030090271,0.16850551654964896,0.30892678034102306,0.5824139083918422,0.2654630558341692,0.1111111111111111
Evolved best,2048,0.6844919786096256,Stage 5,1806,0.4289535272484119,0.37729856235372783,0.33667669675693745,0.8229689067201604,0.2246740220661986,0.10714285714285714
Evolved best,2049,0.6848262032085561,Stage 5,1087,0.4085590103644266,0.40705449682380473,0.316950852557673,0.6827148110999666,0.6011367435640254,0.037037037037037035
Evolved best,2050,0.6851604278074866,Stage 5,2615,0.1905717151454363,0.20244065529923103,0.3503844867937145,0.8727850217318622,0.25075225677031093,0.0
Evolved best,2051,0.6854946524064172,Stage 5,686,0.3274824473420261,0.324974924774323,0.2945503176195252,0.42561016382480776,0.2962219993313273,0.08695652173913043
Evolved best,2052,0.6858288770053476,Stage 5,2383,0.2577733199598796,0.28502173186225344,0.2938816449348044,0.42360414577064526,0.3644266131728519,0.10526315789473684
Evolved best,2053,0.6861631016042781,Stage 5,1314,0.22367101303911735,0.21297225008358409,0.3212972250083584,0.7342026078234705,0.2778335005015045,0.1875
Evolved best,2054,0.6864973262032086,Stage 5,1475,0.38833166165162153,0.40705449682380473,0.3045804078903377,0.5931126713473754,0.5987963891675026,0.07692307692307693
Evolved best,2055,0.6868315508021391,Stage 5,1966,0.5785690404546975,0.5583416917418923,0.3423604145770645,0.8625877632898696,0.2293547308592444,0.10526315789473684
Evolved best,2056,0.6871657754010695,Stage 5,2530,0.17502507522567703,0.17836843864928117,0.29889669007021064,0.558843196255433,0.2270143764627215,0.0
Evolved best,2057,0.6875,Stage 5,2665,0.45035105315947843,0.5260782347041123,0.29220996322300236,0.46756937479103977,0.3965229020394517,0.0
Evolved best,2058,0.6878342245989305,Stage 5,2581,0.2733199598796389,0.2651287194918088,0.31126713473754597,0.6833834837846874,0.389501838849883,0.05
Evolved best,2059,0.6881684491978609,Stage 5,708,0.38833166165162153,0.43747910397860246,0.3039117352056169,0.633901705115346,0.6409227683049148,0.038461538461538464
Evolved best,2060,0.6885026737967914,Stage 5,424,0.3472082915412905,0.40705449682380473,0.28953527248411903,0.46272149782681377,0.5697091273821464,0.0
Evolved best,2061,0.6888368983957219,Stage 5,2845,0.3274824473420261,0.324974924774323,0.3149448345035105,0.7392176529588766,0.3707790036776998,0.13043478260869565
Evolved best,2062,0.6891711229946524,Stage 5,1657,0.4289535272484119,0.5260782347041123,0.2942159812771648,0.5424607154797727,0.4446673353393514,0.0
Evolved best,2063,0.6895053475935828,Stage 5,1754,0.3097626211969241,0.324974924774323,0.30658642594450014,0.671848879973253,0.2851889000334336,0.045454545454545456
Evolved best,2064,0.6898395721925134,Stage 5,2019,0.19775994650618522,0.20244065529923103,0.3022400534938148,0.6303911735205617,0.29220996322300236,0.07692307692307693
Evolved best,2065,0.6901737967914439,Stage 5,1312,0.23286526245402875,0.23236375794048814,0.3049147442326981,0.6586425944500167,0.28318288197927116,0.11764705882352941
Evolved best,2066,0.6905080213903744,Stage 5,2251,0.1563022400534938,0.11384152457372117,0.3236375794048813,0.8100969575392846,0.17285188900033432,0.25
Evolved best,2067,0.6908422459893048,Stage 5,2016,0.5148779672350384,0.5583416917418923,0.3139418254764293,0.7438983617519225,0.645937813440321,0.0
Evolved best,2068,0.6911764705882353,Stage 5,730,0.4679037111334002,0.5260782347041123,0.2978936810431294,0.5977933801404213,0.5760615178869943,0.03333333333333333
Evolved best,2069,0.6915106951871658,Stage 5,2146,0.2577733199598796,0.2651287194918088,0.30825810765630224,0.6860581745235708,0.5011701771982614,0.05263157894736842
Evolved best,2070,0.6918449197860963,Stage 5,2610,0.3274824473420261,0.324974924774323,0.29989969909729186,0.6255432965563357,0.3650952858575727,0.08695652173913043
Evolved best,2071,0.6921791443850267,Stage 5,2153,0.3097626211969241,0.324974924774323,0.2948846539618857,0.5740554998328319,0.33567368772985623,0.09090909090909091
Evolved best,2072,0.6925133689839572,Stage 5,2121,0.4679037111334002,0.49498495486459376,0.3069207622868606,0.6904045469742561,0.6028084252758275,0.06666666666666667
Evolved best,2073,0.6928475935828877,Stage 5,1141,0.4085590103644266,0.40705449682380473,0.3166165162153126,0.7708124373119358,0.6195252423938482,0.1111111111111111
Evolved best,2074,0.6931818181818182,Stage 5,2132,0.4085590103644266,0.43747910397860246,0.32196589769307926,0.808926780341023,0.6308926780341023,0.037037037037037035
Evolved best,2075,0.6935160427807486,Stage 5,660,0.6180207288532263,0.624205951186894,0.31929120695419594,0.788699431628218,0.3420260782347041,0.12195121951219512
Evolved best,2076,0.6938502673796791,Stage 5,2622,0.2433968572383818,0.21297225008358409,0.3487128050819124,0.8980274155800736,0.09796054831160148,0.3888888888888889
Evolved best,2077,0.6941844919786097,Stage 5,901,0.6452691407556002,0.7509194249414911,0.31093279839518556,0.7315279170845871,0.7626211969241057,0.13636363636363635
Evolved best,2078,0.69451871657754,Stage 5,972,0.2577733199598796,0.2651287194918088,0.30792377131394183,0.7052825142092946,0.5232363757940488,0.0
Evolved best,2079,0.6948529411764706,Stage 5,2169,0.2577733199598796,0.2651287194918088,0.31561350718823133,0.772651287194918,0.5058508859913072,0.10526315789473684
Evolved best,2080,0.6951871657754011,Stage 5,2124,0.18321631561350718,0.17836843864928117,0.3253092611166834,0.83065864259445,0.3239719157472417,0.18181818181818182
Evolved best,2081,0.6955213903743316,Stage 5,2916,0.17502507522567703,0.18706118355065196,0.26245402875292545,0.12036108324974924,0.21598127716482782,0.1
Evolved best,2082,0.695855614973262,Stage 5,403,0.4085590103644266,0.4667335339351387,0.2928786359077232,0.5672016048144434,0.545971247074557,0.0
Evolved best,2083,0.6961898395721925,Stage 5,2856,0.48311601471079907,0.49498495486459376,0.3159478435305918,0.7786693413574055,0.22835172183216315,0.12903225806451613
Evolved best,2084,0.696524064171123,Stage 5,1222,0.48311601471079907,0.37729856235372783,0.3162821798729522,0.785523236375794,0.4754262788365095,0.22580645161290322
Evolved best,2085,0.6968582887700535,Stage 5,491,0.49866265463055837,0.5583416917418923,0.2985623537278502,0.6539618856569709,0.38682714811099966,0.0625
Evolved best,2086,0.6971925133689839,Stage 5,1677,0.3274824473420261,0.349214309595453,0.2982280173854898,0.6680040120361084,0.5208960213975259,0.043478260869565216
Evolved best,2087,0.6975267379679144,Stage 5,1794,0.48311601471079907,0.4667335339351387,0.31962554329655635,0.8151120026746907,0.2841858910063524,0.1935483870967742
Evolved best,2088,0.6978609625668449,Stage 5,1354,0.4289535272484119,0.43747910397860246,0.3206285523236376,0.8229689067201604,0.4557004346372451,0.10714285714285714
Evolved best,2089,0.6981951871657754,Stage 5,1971,0.48311601471079907,0.43747910397860246,0.3035773988632564,0.7211634904714143,0.19826145101972584,0.0967741935483871
Evolved best,2090,0.6985294117647058,Stage 5,1205,0.4289535272484119,0.37729856235372783,0.3233032430625209,0.8418589100635239,0.5018388498829823,0.07142857142857142
